2009	11	9	3	3.333333333	221.6666667	1.816666667	90	1016.983333	2000
2009	11	9	4	3.333333333	218.3333333	1.933333333	90	1017.233333	2000
2009	11	9	5	4.5	246.6666667	2.733333333	89.83333333	1017.55	2000
2009	11	9	6	4.5	253.3333333	3.783333333	87.5	1017.983333	2000
2009	11	9	7	6	270	4.833333333	83.33333333	1018.283333	2000
2009	11	9	8	8	281.6666667	6.05	78	1018.583333	2000
2009	11	9	9	8.333333333	286.6666667	7.983333333	72	1018.983333	2000
2009	11	9	10	10.66666667	305	10.33333333	62.66666667	1019.183333	2000
2009	11	9	11	13.16666667	306.6666667	11.16666667	58.83333333	1019.25	2000
2009	11	9	12	11	308.3333333	11.91666667	53.66666667	1019	2000
2009	11	9	13	14.66666667	295	11.83333333	55.16666667	1018.483333	2000
2009	11	9	14	12.5	303.3333333	11.46666667	56.16666667	1018.533333	2000
2009	11	9	15	10	330	11.18333333	54.5	1018.85	2000
2009	11	9	16	7.833333333	335	10.86666667	53.66666667	1019.25	2000
2009	11	9	17	2.833333333	81.66666667	10.11666667	56.83333333	1019.633333	2000
2009	11	9	18	2	226.6666667	9.75	59.83333333	1020.033333	2000
2009	11	9	19	2.333333333	343.3333333	9.15	64.66666667	1020.566667	2000
2009	11	9	20	3.833333333	108.3333333	7.95	70	1020.783333	2000
2009	11	9	21	2.666666667	95	6.666666667	74.33333333	1021.35	2000
2009	11	9	22	3	98.33333333	4.783333333	81.33333333	1021.483333	2000
2009	11	9	23	0.833333333	161.6666667	4.033333333	84.83333333	1021.35	2000
2009	11	10	0	2	178.3333333	3.466666667	86.33333333	1020.933333	2000
2009	11	10	1	3.666666667	206.6666667	2.416666667	88.66666667	1020.783333	2000
2009	11	10	2	3	215	2.5	90.5	1021.016667	2000
2009	11	10	3	3	203.3333333	3.75	87.83333333	1020.366667	2000
2009	11	10	4	4	210	2.7	89.33333333	1019.833333	2000
2009	11	10	5	4.833333333	200	2.966666667	87.83333333	1019.816667	2000
2009	11	10	6	5.166666667	183.3333333	3.016666667	88.83333333	1019.816667	2000
2009	11	10	7	6.666666667	215	4	94	1019.933333	1031.944444
2009	11	10	8	8	230	5.766666667	96	1019.816667	388.8888889
2009	11	10	9	12.16666667	246.6666667	7.616666667	96	1019.5	569.4444444
2009	11	10	10	12.66666667	250	9.016666667	96	1019.466667	1111.111111
2009	11	10	11	14.66666667	256.6666667	11.71666667	90.33333333	1018.966667	2000
2009	11	10	12	15.83333333	268.3333333	13.16666667	80.33333333	1018.133333	2000
2009	11	10	13	16.5	270	14.76666667	68.83333333	1017.566667	2000
2009	11	10	14	15.33333333	275	15.5	61.5	1017.05	2000
2009	11	10	15	12.83333333	271.6666667	15.31666667	60.83333333	1016.766667	2000
2009	11	10	16	9.666666667	290	13.7	67.33333333	1016.733333	1994.444444
2009	11	10	17	9.5	278.3333333	11.88333333	75.16666667	1017.166667	2000
2009	11	10	18	13.16666667	276.6666667	10.9	78.83333333	1017.4	2000
2009	11	10	19	7.5	281.6666667	10.55	79.16666667	1017.35	2000
2009	11	10	20	7	265	9.45	80	1017.333333	2000
2009	11	10	21	10.66666667	263.3333333	9.216666667	82.83333333	1017.466667	2000
2009	11	10	22	8.5	248.3333333	7.583333333	89.66666667	1017.583333	2000
2009	11	10	23	6.833333333	245	6.883333333	93	1017.42	2000
2009	11	11	0	10.16666667	250	7.266666667	94	1017.15	2000
2009	11	11	1	8.666666667	238.3333333	6.95	94.83333333	1016.533333	2000
2009	11	11	2	7.166666667	218.3333333	6.633333333	95	1016.3	2000
2009	11	11	3	7.166666667	213.3333333	5.85	95.66666667	1016.083333	1983.333333
2009	11	11	4	6.166666667	211.6666667	6.016666667	96	1015.7	1994.444444
2009	11	11	5	6.5	226.6666667	6.133333333	96.66666667	1015.383333	1097.222222
2009	11	11	6	6.5	211.6666667	6.3	97	1015.316667	613.8888889
2009	11	11	7	5.666666667	218.3333333	7.083333333	97	1015.416667	1788.888889
2009	11	11	8	11.83333333	238.3333333	8.916666667	97	1015.816667	2000
2009	11	11	9	11.16666667	238.3333333	9.716666667	97	1016.15	2000
2009	11	11	10	13	245	11.05	92.16666667	1016.5	2000
2009	11	11	11	16	248.3333333	13.35	80	1016.483333	2000
2009	11	11	12	14.5	251.6666667	14.9	69.5	1015.983333	2000
2009	11	11	13	15.16666667	256.6666667	16.15	61.16666667	1015.55	2000
2009	11	11	14	18.33333333	258.3333333	15.36666667	61.66666667	1015.366667	1977.777778
2009	11	11	15	17.16666667	263.3333333	15.21666667	61.33333333	1015.283333	2000
2009	11	11	16	13.83333333	260	14.05	67.66666667	1015.483333	2000
2009	11	11	17	8.333333333	241.6666667	12.53333333	75.83333333	1015.766667	2000
2009	11	11	18	10.16666667	241.6666667	10.93333333	81.66666667	1016.133333	2000
2009	11	11	19	10.66666667	240	10.7	83.33333333	1016.383333	2000
2009	11	11	20	7.666666667	230	10.01666667	85.5	1016.4	2000
2009	11	11	21	6.166666667	216.6666667	9.4	87.83333333	1016.4	2000
2009	11	11	22	7.166666667	220	8.783333333	91.33333333	1016.483333	2000
2009	11	11	23	6.666666667	215	8	93.33333333	1016.55	2000
2009	11	12	0	6.833333333	201.6666667	8.466666667	94	1016.416667	2000
2009	11	12	1	6.166666667	203.3333333	8.2	94.5	1016.116667	2000
2009	11	12	2	4.833333333	201.6666667	7.916666667	95	1016.033333	2000
2009	11	12	3	3.5	206.6666667	7.95	94.5	1015.616667	2000
2009	11	12	4	2.333333333	178.3333333	6.95	94.66666667	1015.433333	2000
2009	11	12	5	4.166666667	160	6.316666667	95	1015.35	1591.666667
2009	11	12	6	4.166666667	170	5.366666667	95.83333333	1015.283333	1344.444444
2009	11	12	7	6.5	178.3333333	5.3	96	1015.616667	2000
2009	11	12	8	2.666666667	163.3333333	6.85	94.33333333	1016.366667	2000
2009	11	12	9	6.833333333	188.3333333	9.266666667	87.33333333	1016.666667	2000
2009	11	12	10	11.16666667	221.6666667	13.06666667	71.5	1016.816667	2000
2009	11	12	11	10.33333333	216.6666667	13.78333333	65.66666667	1016.65	2000
2009	11	12	12	14.16666667	228.3333333	14.8	58.5	1015.95	2000
2009	11	12	13	14.66666667	236.6666667	16.16666667	51.16666667	1015.5	2000
